,sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
1669,2021-06-09,19.861748945293296,Northeast,CT,"Fairfield County, CT",9001
1670,2021-06-09,10.593051183358336,Midwest,IN,"Hamilton County, IN",18057
1671,2021-06-09,14.602185445117827,South,TN,"Hamilton County, TN",47065
1673,2021-06-09,25.53258009053165,Midwest,MN,"Hennepin County, MN",27053
1674,2021-06-09,85.00753200457693,South,FL,"Hillsborough County, FL",12057
1675,2021-06-09,124.85585019363702,West,CA,"Humboldt County, CA",6023
1676,2021-06-09,17.65353848945726,Northeast,PA,"Indiana County, PA",42063
1677,2021-06-09,57.35862171795287,South,KY,"Jefferson County, KY",21111
1678,2021-06-09,153.12312189108744,Midwest,IL,"Kankakee County, IL",17091
1679,2021-06-09,17.711081288376807,South,TX,"Kaufman County, TX",48257
1680,2021-06-09,25.176026186778103,Northeast,ME,"Kennebec County, ME",23011
1681,2021-06-09,232.9662667926635,South,KY,"Kenton County, KY",21117
1682,2021-06-09,40.72314550117157,Northeast,PA,"Lackawanna County, PA",42069
1683,2021-06-09,8.592286230618242,Midwest,IN,"Lake County, IN",18089
1684,2021-06-09,58.87037095108072,West,ID,"Latah County, ID",16057
1685,2021-06-09,1.3383822019070546,West,NM,"Los Alamos County, NM",35028
1687,2021-06-09,27.15104721075402,South,VA,"Loudoun County, VA",51107
1688,2021-06-09,43.1944978040268,South,GA,"Lowndes County, GA",13185
1689,2021-06-09,4.952360465671805,South,AL,"Madison County, AL",1089
1690,2021-06-09,103.810678955605,South,FL,"Miami-Dade County, FL",12086
1691,2021-06-09,6.855754026037567,Northeast,MA,"Middlesex County, MA",25017
1692,2021-06-09,51.56844634394646,Northeast,NJ,"Middlesex County, NJ",34023
1693,2021-06-09,139.1134247187508,Northeast,NJ,"Monmouth County, NJ",34025
1694,2021-06-09,6.291677210995463,West,CA,"Monterey County, CA",6053
1695,2021-06-09,1.5217296184869298,Northeast,PA,"Montgomery County, PA",42091
1696,2021-06-09,95.19595837576269,West,OR,"Multnomah County, OR",41051
1697,2021-06-09,1.5415460472694242,Northeast,MA,"Nantucket County, MA",25019
1699,2021-06-09,28.767655526920567,South,WV,"Ohio County, WV",54069
1700,2021-06-09,172.30817640030307,South,FL,"Orange County, FL",12095
1701,2021-06-09,103.6970028528394,West,MT,"Park County, MT",30067
1702,2021-06-09,27.510320840307905,Midwest,IL,"Peoria County, IL",17143
1703,2021-06-09,38.59491027150251,South,FL,"Pinellas County, FL",12103
1704,2021-06-09,140.76631306480746,West,CA,"Placer County, CA",6061
1705,2021-06-09,77.05341492137379,Northeast,RI,"Providence County, RI",44007
1706,2021-06-09,127.39123184324156,South,AR,"Pulaski County, AR",5119
1707,2021-06-09,13.780705168723625,South,VA,"Pulaski County, VA",51155
1708,2021-06-09,41.89611589902749,West,CA,"Sacramento County, CA",6067
1710,2021-06-09,40.1921713462702,Midwest,KS,"Sedgwick County, KS",20173
1711,2021-06-09,159.38180946470752,South,FL,"Seminole County, FL",12117
1712,2021-06-09,28.775716343906577,South,TN,"Shelby County, TN",47157
1713,2021-06-09,45.73406059631516,West,CA,"Sonoma County, CA",6097
1714,2021-06-09,31.29188098977464,US Territories,VI,"St. Croix Island, VI",78010
1715,2021-06-09,1.0411242554402438,US Territories,VI,"St. John Island, VI",78020
1716,2021-06-09,164.02749272110708,US Territories,VI,"St. Thomas Island, VI",78030
1717,2021-06-09,64.79504881067659,South,VA,"Stafford County, VA",51179
1718,2021-06-09,24.0351683465284,Northeast,MA,"Suffolk County, MA",25025
1719,2021-06-09,0.0,Northeast,RI,"Washington County, RI",44009
1720,2021-06-09,42.63517828546399,West,NV,"Washoe County, NV",32031
1721,2021-06-09,45.96913730359593,Midwest,IL,"Winnebago County, IL",17201
1722,2021-06-09,63.39799559739045,Northeast,MA,"Worcester County, MA",25027
1723,2021-06-16,59.848712212738086,West,ID,"Ada County, ID",16001
1724,2021-06-16,8.579487519434235,South,VA,"Alexandria City, VA",51510
1725,2021-06-16,72.97241062415092,West,CO,"Arapahoe County, CO",8005
1726,2021-06-16,169.14920259064957,South,AR,"Benton County, AR",5007
1727,2021-06-16,101.6042413229521,West,WA,"Benton County, WA",53005
1728,2021-06-16,103.55342795834616,South,FL,"Brevard County, FL",12009
1729,2021-06-16,42.0742980173612,Midwest,MO,"Cape Girardeau County, MO",29031
1730,2021-06-16,1.147924758002975,Northeast,PA,"Chester County, PA",42029
1731,2021-06-16,24.07902206520624,Northeast,VT,"Chittenden County, VT",50007
1732,2021-06-16,128.84080273541664,West,NV,"Clark County, NV",32003
1733,2021-06-16,13.08051818266838,Midwest,IL,"Cook County, IL",17031
1734,2021-06-16,18.27018713588802,Northeast,ME,"Cumberland County, ME",23005
1735,2021-06-16,305.0161546337088,South,NC,"Cumberland County, NC",37051
1736,2021-06-16,22.72012678061175,Midwest,MN,"Dakota County, MN",27037
1737,2021-06-16,78.82091624303574,Midwest,WI,"Dane County, WI",55025
1738,2021-06-16,29.984592997538,Northeast,PA,"Dauphin County, PA",42043
1739,2021-06-16,81.08649689936519,South,NC,"Duplin County, NC",37061
1740,2021-06-16,150.25388303286655,South,LA,"East Baton Rouge Parish, LA",22033
1741,2021-06-16,67.6697181191039,West,NV,"Elko County, NV",32007
1742,2021-06-16,54.80416610473884,Northeast,PA,"Erie County, PA",42049
1743,2021-06-16,20.52142193199485,Northeast,MA,"Essex County, MA",25009
1744,2021-06-16,55.546341973700464,Northeast,NJ,"Essex County, NJ",34013
1745,2021-06-16,7.326617904529665,Northeast,CT,"Fairfield County, CT",9001
1746,2021-06-16,9.481124213583255,Midwest,IN,"Hamilton County, IN",18057
1747,2021-06-16,12.033875217369308,South,TN,"Hamilton County, TN",47065
1748,2021-06-16,0.0,Northeast,MA,"Hampshire County, MA",25015
1749,2021-06-16,38.78362285915902,South,VA,"Harrisonburg City, VA",51660
1750,2021-06-16,19.6157966461564,Northeast,CT,"Hartford County, CT",9003
1751,2021-06-16,20.79944238191125,Midwest,MN,"Hennepin County, MN",27053
1752,2021-06-16,60.2603517379139,South,FL,"Hillsborough County, FL",12057
1753,2021-06-16,215.3688138782384,West,CA,"Humboldt County, CA",6023
1754,2021-06-16,5.086851668361325,Northeast,PA,"Indiana County, PA",42063
1755,2021-06-16,49.70629082285597,South,KY,"Jefferson County, KY",21111
1756,2021-06-16,101.63951760225248,Midwest,KS,"Johnson County, KS",20091
1757,2021-06-16,292.2223736157818,Midwest,IL,"Kankakee County, IL",17091
1758,2021-06-16,32.76291991329414,South,TX,"Kaufman County, TX",48257
1759,2021-06-16,20.58250073799068,Northeast,ME,"Kennebec County, ME",23011
1760,2021-06-16,81.44726028166518,South,KY,"Kenton County, KY",21117
1761,2021-06-16,27.88072072826357,Northeast,PA,"Lackawanna County, PA",42069
1762,2021-06-16,28.70162866112517,Midwest,IN,"Lake County, IN",18089
1763,2021-06-16,105.94451118988547,West,ID,"Latah County, ID",16057
1764,2021-06-16,0.5350212249410078,Midwest,MI,"Leelanau County, MI",26089
1765,2021-06-16,0.278829625397303,West,NM,"Los Alamos County, NM",35028
1766,2021-06-16,17.417150196051153,West,CA,"Los Angeles County, CA",6037
1767,2021-06-16,87.74341072101755,South,VA,"Loudoun County, VA",51107
1768,2021-06-16,55.73718861512069,South,GA,"Lowndes County, GA",13185
1769,2021-06-16,6.469658122038848,South,AL,"Madison County, AL",1089
1770,2021-06-16,41.409596564950014,Midwest,WI,"Marathon County, WI",55073
1771,2021-06-16,5.1935813563861055,Northeast,NH,"Merrimack County, NH",33013
1772,2021-06-16,118.61499324135735,South,FL,"Miami-Dade County, FL",12086
1774,2021-06-16,18.607630526627634,Northeast,MA,"Middlesex County, MA",25017
1775,2021-06-16,54.402399347731006,Northeast,NJ,"Middlesex County, NJ",34023
1776,2021-06-16,246.2103097632279,Northeast,NJ,"Monmouth County, NJ",34025
1777,2021-06-16,6.98628045114183,West,CA,"Monterey County, CA",6053
1778,2021-06-16,117.80472544532525,West,OR,"Multnomah County, OR",41051
1779,2021-06-16,6.929177761272331,Northeast,MA,"Nantucket County, MA",25019
1780,2021-06-16,0.0,Northeast,NY,"Nassau County, NY",36059
1781,2021-06-16,26.83017836711016,South,DE,"New Castle County, DE",10003
1782,2021-06-16,23.150561568127404,South,WV,"Ohio County, WV",54069
1783,2021-06-16,145.86809912475886,South,FL,"Orange County, FL",12095
1784,2021-06-16,46.35934072143111,South,FL,"Palm Beach County, FL",12099
1785,2021-06-16,24.55839259808104,Midwest,IL,"Peoria County, IL",17143
1787,2021-06-16,70.00116593939272,South,FL,"Pinellas County, FL",12103
1788,2021-06-16,141.8144782329296,West,CA,"Placer County, CA",6061
1789,2021-06-16,58.92554391869381,Northeast,RI,"Providence County, RI",44007
1790,2021-06-16,204.89448654884004,South,AR,"Pulaski County, AR",5119
1791,2021-06-16,6.563899992962953,South,VA,"Pulaski County, VA",51155
1792,2021-06-16,11.064940251280296,West,CA,"Riverside County, CA",6065
1793,2021-06-16,46.55822885889789,West,CA,"Sacramento County, CA",6067
1794,2021-06-16,12.866657584705752,West,CA,"San Diego County, CA",6073
1795,2021-06-16,20.715094853430013,West,CA,"Santa Cruz County, CA",6087
1796,2021-06-16,44.89860858832867,Midwest,KS,"Sedgwick County, KS",20173
1797,2021-06-16,120.75616775174056,South,FL,"Seminole County, FL",12117
1798,2021-06-16,7.780510733928244,Midwest,KS,"Shawnee County, KS",20177
1799,2021-06-16,31.00707845501488,South,TN,"Shelby County, TN",47157
1800,2021-06-16,49.41593921064592,West,CA,"Sonoma County, CA",6097
1801,2021-06-16,52.47923676721722,US Territories,VI,"St. Croix Island, VI",78010
1802,2021-06-16,1.9335028972111872,US Territories,VI,"St. John Island, VI",78020
1803,2021-06-16,233.5253802931344,US Territories,VI,"St. Thomas Island, VI",78030
1804,2021-06-16,39.05820783431269,South,VA,"Stafford County, VA",51179
1805,2021-06-16,18.056356395790527,Northeast,MA,"Suffolk County, MA",25025
1806,2021-06-16,266.9124986326882,West,WY,"Sweetwater County, WY",56037
1807,2021-06-16,13.814397839077358,Northeast,RI,"Washington County, RI",44009
1808,2021-06-16,51.05907638748683,West,NV,"Washoe County, NV",32031
1810,2021-06-16,155.61883433825892,Midwest,IL,"Winnebago County, IL",17201
1811,2021-06-16,80.84654784129555,Northeast,MA,"Worcester County, MA",25027
1812,2021-06-23,82.68324514492696,West,ID,"Ada County, ID",16001
1813,2021-06-23,20.74946617918499,South,VA,"Alexandria City, VA",51510
1814,2021-06-23,81.60565163547058,West,CO,"Arapahoe County, CO",8005
1815,2021-06-23,9.877221675797855,South,VA,"Arlington County, VA",51013
1816,2021-06-23,203.39390498734423,South,AR,"Benton County, AR",5007
1817,2021-06-23,128.76741359062495,West,WA,"Benton County, WA",53005
1818,2021-06-23,89.11206723236626,South,FL,"Brevard County, FL",12009
1819,2021-06-23,56.6732403197347,Midwest,MO,"Cape Girardeau County, MO",29031
1820,2021-06-23,7.146426254743137,Northeast,PA,"Chester County, PA",42029
1821,2021-06-23,30.0889145596494,Northeast,VT,"Chittenden County, VT",50007
1822,2021-06-23,164.36882862904773,West,NV,"Clark County, NV",32003
1823,2021-06-23,10.695550707525436,Midwest,IL,"Cook County, IL",17031
1824,2021-06-23,15.817518809885987,Northeast,ME,"Cumberland County, ME",23005
1825,2021-06-23,251.4418282422209,South,NC,"Cumberland County, NC",37051
1826,2021-06-23,15.48534912552906,Midwest,MN,"Dakota County, MN",27037
1827,2021-06-23,65.68250580164182,Midwest,WI,"Dane County, WI",55025
1828,2021-06-23,19.757961126800502,Northeast,PA,"Dauphin County, PA",42043
1829,2021-06-23,160.76851694897593,West,UT,"Davis County, UT",49011
1830,2021-06-23,103.92516681173718,South,NC,"Duplin County, NC",37061
1831,2021-06-23,190.645422959094,South,LA,"East Baton Rouge Parish, LA",22033
1832,2021-06-23,42.7816763856221,West,NV,"Elko County, NV",32007
1833,2021-06-23,61.418896993498485,Northeast,PA,"Erie County, PA",42049
1834,2021-06-23,23.3908033559363,Northeast,MA,"Essex County, MA",25009
1835,2021-06-23,52.8733748948731,Northeast,NJ,"Essex County, NJ",34013
1836,2021-06-23,19.7531489370303,Northeast,CT,"Fairfield County, CT",9001
1837,2021-06-23,6.876699013067493,Midwest,IN,"Hamilton County, IN",18057
1838,2021-06-23,48.13550086947723,South,TN,"Hamilton County, TN",47065
1839,2021-06-23,0.6652850372024237,Northeast,MA,"Hampshire County, MA",25015
1840,2021-06-23,42.70298492217472,South,VA,"Harrisonburg City, VA",51660
1841,2021-06-23,13.859857576409718,Northeast,CT,"Hartford County, CT",9003
1842,2021-06-23,21.94532609047456,Midwest,MN,"Hennepin County, MN",27053
1843,2021-06-23,59.65812763966824,South,FL,"Hillsborough County, FL",12057
1844,2021-06-23,172.2387035370278,South,MS,"Hinds County, MS",28049
1845,2021-06-23,110.24212236398952,West,CA,"Humboldt County, CA",6023
1846,2021-06-23,6.692743543161569,Northeast,PA,"Indiana County, PA",42063
1847,2021-06-23,24.607252879004083,South,KY,"Jefferson County, KY",21111
1848,2021-06-23,140.55112633732924,Midwest,KS,"Johnson County, KS",20091
1849,2021-06-23,253.0980221014155,Midwest,IL,"Kankakee County, IL",17091
1850,2021-06-23,50.74674957840892,South,TX,"Kaufman County, TX",48257
1851,2021-06-23,23.082115428470647,Northeast,ME,"Kennebec County, ME",23011
1852,2021-06-23,42.549098851361,South,KY,"Kenton County, KY",21117
1853,2021-06-23,26.721631604164745,Northeast,PA,"Lackawanna County, PA",42069
1854,2021-06-23,42.458234434103495,Midwest,IN,"Lake County, IN",18089
1855,2021-06-23,36.09072459293524,West,ID,"Latah County, ID",16057
1856,2021-06-23,2.964781599784526,Midwest,MI,"Leelanau County, MI",26089
1857,2021-06-23,0.0,West,NM,"Los Alamos County, NM",35028
1858,2021-06-23,16.76956779354646,West,CA,"Los Angeles County, CA",6037
1859,2021-06-23,23.73295316444469,South,VA,"Loudoun County, VA",51107
1860,2021-06-23,77.06989457959989,South,GA,"Lowndes County, GA",13185
1861,2021-06-23,24.60213229077401,Northeast,PA,"Luzerne County, PA",42079
1862,2021-06-23,11.000615931082256,South,AL,"Madison County, AL",1089
1863,2021-06-23,23.126839968981468,Midwest,WI,"Marathon County, WI",55073
1864,2021-06-23,38.2153529016867,Northeast,NH,"Merrimack County, NH",33013
1865,2021-06-23,119.58518907636908,South,FL,"Miami-Dade County, FL",12086
1866,2021-06-23,5.51799425271512,Northeast,CT,"Middlesex County, CT",9007
1867,2021-06-23,5.652677372502385,Northeast,MA,"Middlesex County, MA",25017
1868,2021-06-23,25.490043182028845,Northeast,NJ,"Middlesex County, NJ",34023
1869,2021-06-23,345.7145162846673,Northeast,NJ,"Monmouth County, NJ",34025
1870,2021-06-23,14.663700969360528,West,CA,"Monterey County, CA",6053
1871,2021-06-23,0.3084316229966182,Northeast,PA,"Montgomery County, PA",42091
1872,2021-06-23,57.92392542262402,West,OR,"Multnomah County, OR",41051
1873,2021-06-23,9.788938970293954,Northeast,MA,"Nantucket County, MA",25019
1874,2021-06-23,31.45385535819192,South,DE,"New Castle County, DE",10003
1875,2021-06-23,91.12447468399752,Northeast,CT,"New Haven County, CT",9009
1876,2021-06-23,9.744122947762673,South,WV,"Ohio County, WV",54069
1877,2021-06-23,156.28995465251583,South,FL,"Orange County, FL",12095
1878,2021-06-23,15.3883295239695,Midwest,IL,"Peoria County, IL",17143
1879,2021-06-23,46.264153005044975,West,AZ,"Pima County, AZ",4019
1880,2021-06-23,81.3732539527491,South,FL,"Pinellas County, FL",12103
1881,2021-06-23,101.06876601062577,West,CA,"Placer County, CA",6061
1882,2021-06-23,78.38599123158352,Northeast,MA,"Plymouth County, MA",25023
1883,2021-06-23,52.65414038134247,Northeast,RI,"Providence County, RI",44007
1884,2021-06-23,294.9141009146071,South,AR,"Pulaski County, AR",5119
1885,2021-06-23,9.512937930254791,South,VA,"Pulaski County, VA",51155
1886,2021-06-23,18.373238689693604,West,CA,"Riverside County, CA",6065
1887,2021-06-23,49.38605426321451,West,CA,"Sacramento County, CA",6067
1888,2021-06-23,134.01796133764,West,UT,"Salt Lake County, UT",49035
1889,2021-06-23,35.23604770817534,West,CA,"San Diego County, CA",6073
1890,2021-06-23,30.440790523359727,West,CA,"Santa Cruz County, CA",6087
1891,2021-06-23,41.86733921154149,Midwest,KS,"Sedgwick County, KS",20173
1892,2021-06-23,139.17264043162535,South,FL,"Seminole County, FL",12117
1893,2021-06-23,18.182449175860928,Midwest,KS,"Shawnee County, KS",20177
1894,2021-06-23,47.6411161330905,South,TN,"Shelby County, TN",47157
1895,2021-06-23,64.28771536665737,West,CA,"Sonoma County, CA",6097
1896,2021-06-23,69.47099181739134,US Territories,VI,"St. Croix Island, VI",78010
1897,2021-06-23,1.9401462609368725,US Territories,VI,"St. John Island, VI",78020
1898,2021-06-23,349.34886689735805,US Territories,VI,"St. Thomas Island, VI",78030
1899,2021-06-23,49.62710649779282,South,VA,"Stafford County, VA",51179
1900,2021-06-23,19.734919598635766,Northeast,MA,"Suffolk County, MA",25025
1901,2021-06-23,9.31273986424079,Midwest,OH,"Summit County, OH",39153
1902,2021-06-23,189.73797591672087,West,WY,"Sweetwater County, WY",56037
1903,2021-06-23,61.67017208192023,South,TX,"Travis County, TX",48453
1904,2021-06-23,49.4993694202613,Northeast,NJ,"Union County, NJ",34039
1905,2021-06-23,63.74097112272813,Northeast,RI,"Washington County, RI",44009
1906,2021-06-23,73.02106144606053,West,NV,"Washoe County, NV",32031
1907,2021-06-23,21.987412169273348,Northeast,PA,"Westmoreland County, PA",42129
1908,2021-06-23,484.1304576777841,Midwest,IL,"Winnebago County, IL",17201
1909,2021-06-23,1.3764989622380936,Midwest,IA,"Woodbury County, IA",19193
1910,2021-06-23,70.43658677559155,Northeast,MA,"Worcester County, MA",25027
1911,2021-06-30,17.455179162140258,South,VA,"Alexandria City, VA",51510
1912,2021-06-30,94.17992161325806,West,CO,"Arapahoe County, CO",8005
1913,2021-06-30,10.153399174879777,South,VA,"Arlington County, VA",51013
1914,2021-06-30,292.35071320876364,South,AR,"Benton County, AR",5007
1915,2021-06-30,161.2431372027999,West,WA,"Benton County, WA",53005
1916,2021-06-30,76.7527933074911,South,FL,"Brevard County, FL",12009
1917,2021-06-30,52.070187085385335,Midwest,MO,"Cape Girardeau County, MO",29031
1918,2021-06-30,14.23664554393536,Northeast,PA,"Chester County, PA",42029
1919,2021-06-30,39.46137491050208,Northeast,VT,"Chittenden County, VT",50007
1920,2021-06-30,264.95854148614427,West,NV,"Clark County, NV",32003
1921,2021-06-30,14.379141478485671,Midwest,IL,"Cook County, IL",17031
1922,2021-06-30,16.300727202257356,Northeast,ME,"Cumberland County, ME",23005
1923,2021-06-30,256.7278266647211,South,NC,"Cumberland County, NC",37051
1924,2021-06-30,37.75727162641962,Midwest,MN,"Dakota County, MN",27037
1925,2021-06-30,55.248797646059934,Midwest,WI,"Dane County, WI",55025
1926,2021-06-30,24.97541724045863,Northeast,PA,"Dauphin County, PA",42043
1927,2021-06-30,55.6569978689792,South,TN,"Davidson County, TN",47037
1928,2021-06-30,182.82251138650489,West,UT,"Davis County, UT",49011
1929,2021-06-30,60.85584132697996,South,NC,"Duplin County, NC",37061
1930,2021-06-30,199.6944902435,South,LA,"East Baton Rouge Parish, LA",22033
